,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50
cat__Previous qualification_infrequent_sklearn,-0.00021797879665072186,-0.006243539212361317,0.002801839164235038,-0.00020490473043325688,0.0005337675120223697,0.0055080965484442315,-0.0025037929697197822,0.011969677694987756,0.0034871325367430723,-0.0015352369885694673,0.0004211046964752582,2.6108668943507796e-05,-0.0038438166625678646,-0.006441903125726819,-0.01209504386268708,-0.01251881235334625,-0.004468331297153955,0.0019347807241743946,-0.008454243315433376,0.0005938683966414714,-0.0022190603227592847,0.0022516484814083587,-0.001252054321217562,0.001481476303816208,-0.015149387456409551,0.02125340442884196,0.012004324509880846,-0.003117387134992324,-0.006014580380759577,0.0006221937230004715,0.02153041492216563,0.007462706210855697,0.026038904725984933,-0.0308379405703726,-0.035372931772580614,0.011244577463470934,-0.004218254950526865,-0.02957604687108792,-0.00637111149105961,-0.014088084841274212,0.000898815506955546,-0.016296996432674814,-0.012597317487983492,-0.009552601713532383,0.025493067215087973,0.02229962655822597,-3.81723751975635e-05,-0.011517461401246078,-0.023042714738157357,-0.037793775493956246
cat__Nacionality_1,-0.00010991667675534631,-0.00039337070957176765,0.001836344428056652,0.0015148384500387687,0.004621655531546043,-0.0012426007195750536,0.004961744881918352,-0.006819614897271454,0.0012814711997846061,-0.0016059620775844602,-0.004934157500444753,0.003683637989208087,-0.010461109403015733,-0.006084593403834911,0.011883580989789137,0.00297645373740429,-0.01249859196356457,-0.015148227039125798,-0.026618383573272862,-0.014294878528168627,-0.014985789234066953,-0.019708545909021942,-0.028587075127096465,0.011784659805238892,0.029156925839228146,0.014988652258535597,-0.00941863709007277,-0.021284229564698193,0.03914945689330712,0.0034085766898355394,0.0236132982370104,0.010835455042428915,0.01031211479011295,-0.02749451197583639,-0.0212730026344424,0.0033288706358910554,-0.010146891329485295,0.03689408645808235,-0.024395746944075196,0.024765891569740624,0.08579559951534232,0.006183390834202919,0.014749265080690986,0.13155000891573454,0.01984503208441029,0.11757533601099643,0.3403521602228226,-0.15625997644167408,-0.06700258732467891,-0.00183903246260682
cat__Nacionality_41,0.0004201249786052493,0.0002682319765103489,0.00035674908741485564,-0.001436091683627024,0.0006216063974951716,-0.0031851296991988786,-0.0007637266903648772,0.003987361684120161,-0.00035014910308377536,0.001192742270827334,3.3537059864343525e-05,-0.0018869610508518754,0.00524349515626521,0.004029803568928612,-0.010501954490146969,0.0019867654125627753,0.0021093682482734885,0.006722519001971356,0.011371687234084563,0.0028900953675659604,0.011891727026878287,0.009690294001301605,0.01093429469022671,-0.005109702521285346,-0.012334191328493668,-0.004294324575967597,0.005662139623954038,0.010519710748689055,-0.012892210205492902,0.0008587366717014962,-0.007880083971892247,-0.012695557285434594,-0.004286821946722063,0.01028722277816689,0.006582309756740443,-0.003448160117310156,0.009691182012939116,-0.008806126557680843,0.017631398224626053,-0.012836448149933639,-0.028419130380033415,-0.0022617877003315336,0.0007264923202275377,-0.028366259744336913,-0.010764385569210872,-0.031993941219379256,-0.10490037068057707,0.057761838957460114,0.0260791862752149,-0.004601766639302567
cat__Nacionality_6,-4.564561389830792e-05,-0.0011016575252669708,-0.00021642716358213356,-0.00017557220974817313,0.0002999100436301152,-7.645171880273147e-05,-0.0008332031316728717,0.0018243843504316623,-0.000690046121048173,-7.4403349326928524e-06,0.0024692953372329562,-0.0018306193359012817,0.0029786250553898905,0.0023041631762152,-0.0012825083485903134,-0.0026165097401631408,0.003223772891662925,-0.00029363557021621554,0.0023069584220630195,0.0077773221515766,0.00030096755945565896,0.0009963214568348387,0.004259122720974941,-0.0020373604080253472,-0.0018633498681111665,-0.0005175149282112164,-0.004348660521516043,0.0034687767836252548,-0.0033484959410360737,-0.0008593118725123654,-0.003518351995691253,0.0027061158337034034,-0.0013956074326588372,0.0016760377848860264,0.0015531921310614574,-0.002720149251682201,0.002208275185440929,-0.003624421768280919,3.755671047590077e-05,-0.004272999136742905,-0.018549372157117563,-0.002394110094708161,-0.002197257860298417,-0.02408979018374948,-0.00910167058466887,-0.017826115235003118,-0.05937766952326796,0.019083259708408712,0.005583225392503589,0.005314517335667912
cat__Nacionality_infrequent_sklearn,-0.00026456268795160793,0.0012267962583283913,-0.001976666351889384,9.682544333643029e-05,-0.005543171972671357,0.004504182137576673,-0.003364815059880605,0.0010078688627196402,-0.00024127597565265382,0.00042066014168980263,0.0024313251033475053,3.3942397545049216e-05,0.0022389891913606372,-0.00024937334130889055,-9.911815105187267e-05,-0.002346709409803944,0.007165450823628155,0.008719343607370603,0.012939737917125275,0.0036274610090260913,0.0027930946477330303,0.009021930450885476,0.01339365771589479,-0.004637596875928199,-0.014959384642623292,-0.010176812754356772,0.008105157987634788,0.007295742032383888,-0.022908750746778197,-0.003408001489024648,-0.012214862269426955,-0.0008460135906977794,-0.004629685410732019,0.015531251412783487,0.013137500746640524,0.002839438733101326,-0.0017525658688948165,-0.024463538132120613,0.006726792008973281,-0.007656444283064105,-0.0388270969781913,-0.0015274930391631879,-0.01327849954062009,-0.07909395898764819,2.1024069469455925e-05,-0.06775527955661409,-0.17607412001897751,0.07941487777580519,0.035340175656960404,0.0011262817662414442
cat__Mother's qualification_1,0.0018669970831371855,0.014780901684713365,-0.012194457153567274,0.013549381395248875,-0.020447714367419444,-0.023873334622650417,-0.02086064098846069,-0.04292491356087394,-0.02877435440866881,0.028847635466076386,0.050365783077616404,-0.07261481375608275,0.06386093940474752,-0.15299706464431742,-0.07961757986193857,-0.051195115186328875,0.02489502992614369,0.03748829405342615,-0.18129196590442487,0.13531742881339973,0.04641468869792727,0.5233464152222846,0.06800426742831492,0.19328074796495132,0.1645861658657817,0.06303625139189217,-0.029652300901882714,0.08051651980444863,0.17677968823685705,-0.03853882417041486,0.02402784703507195,-0.17509353440149175,-0.08416848986589139,0.0041633323778728915,0.025948560435129636,-0.16877539380804207,-0.3990459264818013,-0.10640501666289948,0.01979181301713341,-0.03073364924410312,-0.1462635840874452,-0.0006221005205572783,0.041090823965917664,0.1197405699670075,-0.10099805417882085,0.024098980592494698,0.009608245922046899,0.0532368839667194,-0.002642280435452119,0.08062187145358897
cat__Mother's qualification_12,-0.0011146684727889385,-0.0011121229225098269,-0.0005799813611553715,-0.00028374275301411235,0.000517060918189175,-0.003929085719275232,-0.0033982805738321906,-0.001102753780038246,-0.002026618858942784,0.0017036499148466678,0.002980527942575879,0.002959772579421614,0.0010762531662113042,-0.0014388121470831669,0.0012655998316243554,-0.0037670408495824492,0.005118390258104886,-0.002728803280065098,0.0011852624439207865,0.002509686983130312,-0.0018545828812526742,-0.0009730860930334791,-0.0017797818109721048,0.004185347458659168,-0.0016229310681174364,-0.002713890260003673,0.006108767181712282,0.005614564541660309,-0.004142537815501608,-0.002270217160431137,-0.005473625137632975,-0.003615874734537746,-0.0023639638492634206,-0.006152616802990514,0.003759487534392622,0.0019713492578324193,0.017652284904501974,0.0054269382327833265,0.0031473501431161163,0.0020093413310651427,0.0032905918547117318,-0.0073623221040957365,-0.013294422075345293,-0.008801877177632908,-0.012863383588463489,0.006963156817053987,-0.0008521860744366153,-0.009893278484627396,-0.011361614521809208,-0.018461901018132734
cat__Mother's qualification_19,-0.003812611582649348,0.007847070106645652,-0.012992462773566445,0.010614579636057202,-0.00951322188311435,-0.005699328903213083,-0.015873347524581877,-0.05260829635544185,-0.012920842528486593,0.006687450345727816,-0.016386491264564124,-0.006150169185303398,0.026994401878779183,0.04128920260530768,0.0413793632545759,0.03900881421985666,0.006944576094009492,0.02191168369111735,-0.06166363021427458,-0.1496224276064261,0.1586039545796828,-0.46643149698783337,0.13438313825858633,0.23830293611202913,-0.09059093573543538,0.0816886058972537,0.14689956366357876,-0.14606631193341166,-0.045721700645721335,0.4864768081827904,-0.11288109507542152,0.24540419011711412,0.0228500769962588,0.001077521987700284,0.059416943049816394,-0.04872256237858408,-0.1589262414287957,0.007127615994402904,0.017917742072554754,-0.10128419655474949,-0.07766293324535685,0.05851216070999172,0.037564791124695227,0.041022316490125554,-0.08638141414178732,-0.05091022981108265,-0.006425298226335615,0.027064940870883965,-0.011969597048238929,0.056756486627146975
cat__Mother's qualification_2,0.001601230114581739,0.000494365451259765,0.002504625119131884,0.002282082223443381,-0.001393668954482415,-0.0009958793268706962,-0.0014009676489129977,-0.0004988428195113234,-0.0005058042563247183,0.003041074067633768,0.009574487736976415,0.0014824309560575039,0.0007749692868823148,-0.010494499317717499,-0.0030888835379950116,-0.008415125012762205,-0.0027339418033481425,-0.006139874709456068,0.00651117932332329,-0.008050140539353719,-0.002800827437325097,-0.001899975926390846,-0.011236749557864209,-0.014049100723706586,-0.010221897942639719,0.0064152368171328435,0.0002488124669892174,-0.005366297289132668,-0.026693182443578864,-0.0226361601203134,-0.019658551240820967,0.012347394261943345,-0.0038930028162911987,-0.00570507901543715,0.002267718488348893,-0.0020118636016700324,0.0072523406576593605,0.006087027954665822,-0.005748444396578655,-0.00019175633020272862,0.005312016845778413,-0.006096584479645916,0.013141262601541522,0.00786473273950515,-0.007216202858360906,-0.016142522723049304,-0.023552824769716138,0.0028735897066583267,0.014646582720371903,-0.008929938869453266
cat__Mother's qualification_3,-0.005296685012521459,0.008022346271885663,0.004579382281486772,-0.00010703712335839412,-0.01227647547642453,0.008552599034528057,-0.012685286852103773,-0.016576252474055225,-0.031289876003998136,0.007440507824274491,0.023853593770930624,-0.00993242309053432,0.0245942832563967,-0.05814340931724977,-0.03745268077175875,-0.09501083091723792,0.005377352388918491,-0.03412347330159765,0.0859656512662376,0.024313479389552934,-0.012443236763816631,-0.03582882310440172,-0.05128614370362877,-0.15698938214294728,-0.12817465405703193,-0.06600020243985928,0.014488561702182528,-0.09099019382976505,-0.29758440444175666,-0.25124634629042514,0.046064197349154845,0.14398482262113516,-0.010097353850263436,0.03785699188717462,0.006919855621149648,0.10076866831098352,0.08791743906117455,-0.010934276783023479,0.13019738032999736,0.10447431394193878,-0.09932509055329033,0.16991227027185496,0.017040529839135822,0.06785464688203066,-0.00157617637322114,-0.04454374426633936,0.10462943213543129,0.042271155275256864,-0.04127557212689929,0.03351394760755352
cat__Mother's qualification_34,-0.0004498795140557439,-0.01205722393759356,0.005299707617787547,-0.009853289950187872,0.0029993194853484384,-0.0021336683698952898,-0.011781654929771,0.01481961527508379,0.022734106837451386,-0.007341485895463709,-0.0026698093494778394,0.01690410074605038,-0.03671332460192843,-0.01631845094083155,-0.03978871675322392,-0.02364654872895967,0.019599115972493246,0.004124182514821775,-0.032019223565575516,-0.012049456584738785,0.005907482731606356,-0.017818769795014053,-0.013001914061562436,-0.0194225172714074,-0.056627566230593604,0.015775119038362033,-0.014498367262457398,-0.02194840263644347,-0.0030899507732035742,-0.03973002375488442,0.007209791765863649,0.013276138673853456,0.022764136363326817,-0.018375648081612135,0.0015210955490028433,-0.024863204009637443,-0.0540931555972406,-0.02999791580733123,-0.04446571033607123,-0.10112047625785198,0.02948057821447525,-0.22544373817457486,-0.22357556162154166,-0.03485224764219644,0.1584377688235315,0.061968387472011034,0.009927606724458235,-0.053768196397940636,0.09293457694090966,-0.0799377389888519
cat__Mother's qualification_37,0.004207972585001451,-0.025587788390415943,0.01935295457322627,-0.024661620540965823,0.04965351650055276,0.03626459218518045,0.07862303561483955,0.11027882651674924,0.04658583509278349,-0.037120584843980134,-0.06564024873961263,0.059251184810510005,-0.07505060628961067,0.1717280476732664,0.10898067135089592,0.10829379782285868,-0.0552345325952899,0.004899898289540487,0.17700940061561785,0.05262662058464457,-0.17258383843890612,0.09005977469504842,-0.06714127401788156,-0.05611427865321461,0.2733670516338646,-0.1430096442902379,-0.034821044557671675,-0.02596168687701149,-0.0041854533998693655,0.014618012892366212,-0.07889513113749255,-0.06437745231035558,0.11956450819275925,0.07142033429529725,-0.2078622422519075,0.15050911387014307,-0.013798616809506302,0.39728875109746187,0.17025282113449766,0.2918698482048562,0.17268968967610815,-0.06722514898039386,-0.00227125401424437,-0.1447396623414006,0.06410517502604957,0.017442583015674907,-0.04640415290542514,-0.023791874428235528,-0.009332409146109538,-0.07025896666357118
cat__Mother's qualification_38,0.0051583737524818355,0.007400522501695422,-0.007432165671202586,0.002289709261950161,-0.0040522862192736925,-0.009144630439054878,-0.0036467157444639714,-0.016073241507550493,0.006109274197980837,-0.0004296381942998335,-0.012942464264657194,0.016098527414428868,-0.0035350307885843803,0.04817326553752191,0.01675384872272755,0.0555938141495325,-0.010784036014970659,-0.014735339364104368,-0.008360939236887336,-0.055123503915078906,-0.03865878174737043,-0.0833686189706484,-0.034874011009992434,-0.16423919050679028,-0.1366646309569048,0.05985265095932979,-0.08704783305267436,0.2093180092538327,0.23190760167030788,-0.131335209772912,0.12028461413291858,-0.20017748063952218,-0.07841576380603875,-0.06843987277851525,0.1301616582596551,-0.018579803127263587,0.479152190245545,-0.27815989772591687,-0.29123897442064695,-0.16203865796654687,0.11870844176959361,0.09028988880553919,0.12346933628958161,-0.03283676707213056,-0.024331644631641475,0.00039884516624652533,-0.02524870413510237,-0.0428058550563412,-0.04660005467518963,0.007973415459816221
cat__Mother's qualification_4,0.00032109285035659854,0.001058588676288561,-0.0014276858043369995,0.001463769580731975,-0.0010486560230188193,-0.0020318251129372578,-0.00041360980805381906,-0.0016348268595217828,-0.0021749477358622865,0.000851709927644893,0.006150103343267222,-0.001309658794368899,0.0021262337765378574,-0.007051845828185492,-0.0016219274628611479,-0.010004764682115643,-0.001039142386681765,-0.005452867727777597,0.007533605379624575,0.008108410856812548,0.0016802125072876324,-0.006097468257231103,-0.006747203992189105,-0.007788580925821435,0.0001985968081325458,-0.0016079555430717745,-0.006034715139862977,-0.01049857206886531,-0.007759638741120341,-0.013020566515423146,0.006646741470062874,0.014338041168353844,0.007958101000540632,-0.017406701669202742,-0.01134568727679457,0.0059475769067328585,0.017737025343227526,0.0024730144363452854,0.00523699441422171,0.0017917534198549495,-0.008173970282537484,-0.007347284136946708,-0.0031701126658715416,-0.002069206011773176,0.0036155342833369556,-0.0009526496508153832,0.0005065480593841164,0.013967006549918462,0.010446012089935054,0.003960364925649824
cat__Mother's qualification_5,-5.9906699734055155e-05,0.00042659459392997,0.0006571706350793779,0.0011534615625032247,-0.004772480707535698,0.004345801862269346,-0.0018347481475434859,0.0007255552662457592,-0.0011888046119840584,-0.0011132197166795115,0.0050368772418743,-0.0038420765887402972,0.0008272064558138721,-0.004309278121859549,-0.0013709556614802966,-0.0017596336723095915,-0.0006528407613085862,-0.002735065125050935,0.005606653589988885,-0.000537203547234613,0.0016206129779871717,-0.00037602610302246535,-0.006232899533021955,-0.008602290725717873,-0.0047179237553451915,-0.005750930413251694,0.0013186325682449842,0.001010909082125526,-0.009991502413543032,-9.340319611273948e-05,0.004804159831953269,0.00481845525271506,-0.0016850865663551595,-0.0009289243577948018,-0.009830628554904127,0.0043367541399727035,0.002221573868527638,-0.001287119146649935,-0.00040731818215137107,-0.0025597485639415867,-0.005648004859598101,-0.002454500439702823,-0.004894395612251205,0.010759380172100383,0.004381224097062902,0.00709627283178991,-0.00508086500414651,-0.0019433817379482434,0.0020840581389217055,-0.0011447220644792565
cat__Mother's qualification_infrequent_sklearn,-0.00242191510380927,-0.0012732540358990703,0.002232912537116833,0.003552706707591414,0.0003346067271786025,-0.0013552405880809901,-0.006727783397115775,0.00559513029891404,0.0034520322760517087,-0.002567098895780852,-0.00032235949492904684,-0.0028468750914388092,-0.004955325545245151,-0.010437155498851595,-0.005438739110566006,-0.009097367142951498,0.008510028921929272,-0.0025086350408539725,-0.00047599369755064536,0.0025071055652920306,0.01411431577417982,-0.0006119246797575105,-0.010087427999788685,-0.008563690586034255,-0.009531274561710656,-0.0076852411575463134,0.0029899233318411503,0.0043714619525623,-0.009518919232870184,-0.0022240700942397175,0.007871051006342993,0.009095299990792111,0.007486838201217641,0.002490662157507742,-0.0009567608538888331,-0.0005806355604673734,0.01393108623670769,0.008380878410161642,-0.00468365377607266,-0.002216771980319244,0.007592264667560872,-0.0021626409514686994,0.014899002168382133,-0.023941886005635574,0.0028271735423141884,-0.0054190794439846705,-0.017107801726158146,-0.007210990264344141,0.0030702980635601575,-0.0040928184692670885
cat__Father's qualification_1,-5.035372447435467e-05,0.005439961446074841,-0.005903345155261778,0.012514963465283862,-0.01296271576236751,-0.009639355551379444,-0.027250247206811462,-0.038880997987115036,-0.03510171074462512,0.04014921935404008,0.038021962809884,-0.03810405313052882,0.042916321789079455,-0.09960270638373565,-0.04314411488960932,-0.1316963589712106,0.0002908036146849637,0.002935473132535815,-0.03763898631071518,0.17936481284219427,-0.07688856907400189,0.30006407905433424,0.06480309609651896,0.07830158800110541,-0.3501159937546644,0.039025655240978674,0.07010471861156714,-0.16850717587470024,-0.19555865782962453,0.39655687701810727,-0.06868955769012809,-0.20497276134314973,0.11136648594324375,-0.011802690294001706,-0.014898748725746605,-0.08782206921466258,0.28580232895033747,-0.02394762124694306,0.016707293150099924,0.21809814456518545,0.07284932505234637,0.04767137673346,0.06517282841214243,-0.059223887584782156,0.117434574031684,-0.0052171800043466394,0.032894226000027504,0.11245140909705834,0.041054958481038455,-0.08064349155011895
cat__Father's qualification_12,-0.0005746913305892283,0.0019593437118998244,0.00028618125611713715,-0.00011092171355191897,0.0007025522937007063,-0.0033722526172681993,-0.0015195672723586292,0.001916926271234365,-0.00175066677022746,0.001912208255256664,0.00202469205744908,-0.004164756638020733,0.0001157952135132397,-0.0047814626851101424,0.0024563871012207813,-0.0010223919842395574,-0.005242374840409583,0.002956338921971653,0.0024799763441660564,0.00528369964492544,0.0008458990302238512,0.0006092159529329007,-0.0016271076994259141,0.0014614603552951533,-0.0021178324713658847,-0.00029208151419656925,0.0007604786516647066,-0.0018331228821239047,-0.00010131431008515314,-0.0028172400498757775,-0.0017772292459232479,-0.0011568507047851554,-0.00899957813832965,0.006574568981442258,0.0052523229181681615,0.003824599678623199,-0.009525927725227624,0.004402644163273162,-0.005418303501183106,-0.005724238298371848,-0.004222023411433607,-0.00684830452296511,-0.021826454556948698,-0.0050948082496069845,-0.012898876371431379,-0.012666546804816119,-0.0024462373544594353,-0.0073276779336927346,-0.0032232392954118093,0.008861832455498366
cat__Father's qualification_19,-0.0013711702157156282,0.00873717908185946,-0.01869302868120991,0.013045974719210915,-0.00995388896899684,-0.012876856051547519,0.00206500985983499,-0.03312633720239264,-0.010826615464806148,0.014688967611971615,-0.006323225955790265,-0.02273330532537446,0.05576657833314724,-0.046774798958749274,-0.01298585894869156,-0.01177384278448021,0.04448055268327286,0.015811418971155754,-0.15404652645066116,-0.09343954741997108,0.33680664437784336,-0.30297994034128184,0.05242290122713433,0.3627052450602586,0.38357197266374965,-0.04349454235288054,0.02372727578420992,0.007739547492546996,-0.08438403544970006,-0.333452233598791,0.0216527545800149,-0.24276984984625963,0.02662792325005716,-0.00678330746992617,-0.11945155996847145,-0.011190135306128845,0.10303467852815293,-0.06312749217731808,-0.01747424146373193,0.16711971412405438,0.09210196311587657,0.01579396821078874,0.04843602108157402,-0.08856989333145593,0.008727930960019094,0.001065151551537991,-0.021650810947148,0.06433719585835847,-0.0013064625582149968,-0.007633347913876076
cat__Father's qualification_2,-0.0008562188918233662,0.0011826906564020986,0.0020851599925431267,-0.0002721783167181379,-0.0027862657916030717,-0.002430157696832206,-0.00035785123997085326,0.002074318206412602,-0.007594972815897116,-0.0030915104084749128,0.008533113537592441,0.0023960569419034265,4.6272595420694364e-05,-0.012411997295190423,-0.0026230930995087775,-0.009339458032510245,-0.003835240859391879,-0.0006522826014754367,0.00772197977122757,0.003329148261492834,-0.0020570461721499257,-0.004326056991088241,-0.0037567117501549584,-0.017721755154194007,-0.004729112444050548,0.004238767968948348,-0.003219623949942938,-0.0098264308529811,-0.02026203469258471,-0.01956347316541108,0.003459442392361467,0.007698022722272179,0.004709615139603229,0.004862707228080309,0.0009507237764830754,-0.0038760644214861292,-0.029017841042491187,0.0013223859213195473,0.007216749743098858,-0.024011378026337345,0.01167938688351485,0.0035837651785904697,0.022870277194132406,0.0035419491919787393,-0.022642869818508115,0.00015593483366673042,-0.016666237205660055,-0.012541899266023157,0.0028971550124927206,0.01927330592335152
cat__Father's qualification_3,-0.0004385062767846648,0.0028325984723937686,0.004858977161557883,0.0037987447410206417,-0.011512139703004194,0.006833926340852288,-0.011825342470042651,-0.008380739167478177,-0.018306515955208078,0.0008448882616318424,0.028458416553662626,-0.011530066105245346,0.021197894935194334,-0.03340943832389027,-0.017988788115859387,-0.04581087379745781,0.011157428039976651,-0.019813878289680502,0.05164765382689857,0.013337159627618847,-0.00834005293524712,0.0004287538984996484,0.003270554619976364,-0.09726598194334848,-0.05692958825552442,-0.04539615927769339,0.022431817856787814,-0.010350813899819969,-0.10730450334099652,-0.1755693666268532,-0.002415102436211833,0.12325819421464071,-0.044590627169537884,0.06607317511158373,-0.024061112521167622,0.01152866474977135,-0.11864080889234381,-0.0022775128976343303,0.028112166605253446,-0.12743892726346776,-0.18083102459198613,0.02108443653098542,-0.009771220698663739,0.19289539174254855,-0.16610012795444376,0.045858575042294944,-0.06132265416053524,-0.12781555507033882,-0.14930575410743724,0.028743923345774205
cat__Father's qualification_34,-8.758664322414204e-05,-0.010746570552367997,0.00631378975334593,-0.008703457119873933,0.0045737183799557015,-0.0004162941377155064,-0.008606754238078617,0.01626228178466636,0.01980584899097465,-0.007210559811197669,-0.008247021829497865,0.00971025139719329,-0.02846086706655432,-0.015138360138366856,-0.03771373216814167,-0.02591250119679756,0.021102945079039395,0.0027966223530870283,-0.02404507926737089,-0.01587822586349261,0.005099432983194128,-0.013759454958985087,-0.01682864846185876,-0.009012488575717665,-0.05526611284877615,0.019522662366150304,-0.014296765950614587,-0.0171523408257989,-0.004613618071851085,-0.038064824158546555,0.011167700655276072,0.012199316673866464,0.015570348253453208,-0.018741840539405166,-0.003011718833994873,-0.0352914330020888,-0.044612309588363736,-0.013109277899047072,-0.05078529836070793,-0.08658291110107122,0.0328097944521867,-0.2092335172996107,-0.2157565861723287,-0.022612225790141712,0.150736718746786,0.05978989621659808,0.0001089312377832441,-0.04528677777056382,0.08948728922780444,-0.06995160895911995
cat__Father's qualification_37,0.003714022644288442,-0.01860274255813728,0.019910507730536726,-0.02719217497192967,0.04379744637854554,0.030907779498669574,0.06033909108219294,0.07561398848065976,0.05755975044017834,-0.04133098245249136,-0.0803534458590074,0.055177833246828595,-0.08884122421610921,0.20910728173866344,0.0993006153332338,0.1564817646008816,-0.08141829739526114,0.02156171091914373,0.20175507108225638,0.007293193189311015,-0.25722446274467387,0.11036140645272058,-0.04750096013998188,-0.14285187951434714,0.3988334919933404,-0.16837034055940442,0.15313367768351765,-0.0735445892036313,0.03957522693419745,0.17241189535716903,-0.06263011182328732,0.15495539001890554,0.01126318468443887,-0.06487878452697915,0.14162434640793048,-0.07286324851021389,0.03465170675360967,-0.15718140420589635,-0.1691489301740583,-0.2278054571762645,-0.09679196376216832,0.06769765731167987,0.04731238579585777,0.05201504724804541,-0.045020596065724325,-0.04470882283917139,0.06355465325656272,0.04236361153916495,0.04090275016674625,0.04670844270852574
cat__Father's qualification_38,0.003907308193269481,0.013430621766702379,-0.01401416921201008,0.0056259071532013104,-0.006982480789710399,-0.013044118235904026,-0.004527275095493979,-0.021235867270057673,-0.0049376310551271846,-0.005432200693603005,0.00784060396680171,0.011692115380362364,0.009118541268544436,0.029845806784051937,0.02862228410957355,0.07995024082250252,0.007373713661072773,-0.027021849875188072,-0.05090634463496424,-0.08173581020226713,-0.0009671898528166335,-0.08600702931345615,-0.04587281563248494,-0.15085303191678306,-0.2950925982871655,0.2059139590155943,-0.25902968254406344,0.2673082601581057,0.40218946157588703,0.022390639889008045,0.06824552658876847,0.11413998370238013,-0.1371342768639388,0.029595069553207662,0.01924258076485659,0.19039983345353936,-0.21198748740934503,0.23635094805193527,0.1739830164950642,0.11947114687671881,0.08354609707759114,0.06336482023792345,0.0683969112358202,-0.07499652263111553,-0.0349700398444306,-0.05296278064636607,-0.0012670940239704583,0.01133196557096177,0.011248188127638774,0.04231545021468917
cat__Father's qualification_39,-0.00043320272749597274,0.00014658109148015511,0.0018850090342727528,-0.0012652142331556816,-0.0010667139048764563,0.0015326301562091553,0.00020262310051851357,-0.0008338268760431983,-0.0022131456611702797,0.00045296277921094246,-0.00014005909733301106,-0.0009390074502301854,0.003198171853967025,-0.0032512530302042882,-0.0005324977364057944,-0.005812282995349509,0.00030037859741057307,0.0009729620138792723,0.002865158307481769,-0.0021112846220752834,-0.001957599186236255,-0.00128107824104467,-0.004453786241755665,-0.003703221475825555,-0.0026225362488663554,-0.0027694169070562767,-0.005873866105025576,-0.004507351757535104,-0.004452167950016401,-0.005416190275138764,0.005347996866769905,0.0019706462528072417,0.0048825043260706195,-0.0024562847697729854,0.002452358339277873,-0.0009711591122859528,-0.009869724650226529,-0.00246363427250429,-0.0004994036977789217,-0.0019120655251264392,0.00240024686940065,0.008707563084596241,0.004485118941478422,-0.00491704234532388,0.003976212438212861,-0.0022798583513058256,0.004876336878878404,-0.0040457007378744865,-0.011344137603857786,0.002298529679881209
cat__Father's qualification_4,-0.0005812280444627,-3.2363240249269354e-06,0.002320892542741769,-0.0008626728610658597,-0.0017402391342156347,0.00176554329712383,-0.0002768347181724565,-0.001402356830189951,2.5740000650640604e-05,0.0011767151119421529,0.008243781384090295,-0.0041569343105106555,0.001513525528947313,-0.004735997585779241,-0.004989416529371706,-0.001580251296440665,0.0014105357660577147,-0.00268641155751876,0.004620834799002903,-0.0009671241065923753,-0.002863778221861757,-0.0024980473873206597,0.005267036526245702,-0.009350431964199513,-0.003247925542719067,-0.0028934949262848014,0.0009804139604268356,0.0005287604441453547,-0.010948930510453873,-0.010289814298667498,0.013729650027158171,0.010806973701585546,0.0003587885930616554,-0.0017157866936311425,-0.008748073559133592,0.005757609471493721,0.0026371275285021097,0.006003041486853201,0.006570994016258923,-0.010576769958757686,-0.01628381072361827,-0.0013837040144428154,-0.010414530706286259,0.00946029786450941,-0.002357461264969332,0.005856835164808618,-0.006979254317855298,-0.0047363863974710305,-0.004796381259874429,0.0109130965871248
cat__Father's qualification_5,-0.0004132295330804129,-0.0009014500466974798,-0.0005059204969006697,-8.738712920708929e-05,1.8265749329692434e-05,0.0020267061342016048,-0.0010726228681325852,0.002041650372854876,-0.00029958162123433854,-0.0019498269142329576,0.002712881843950225,-0.002317488535957012,-0.001457593462568944,-0.0030873081896775293,-0.0012487781719361974,-0.001975094700285304,-0.00018419056004377718,0.0019016463436533865,0.0006809234088506538,-0.004625241136487863,0.002485422681111401,-0.00043582582511801984,-0.0014065080219251742,-0.005155380323050405,-0.007257254193928862,-0.005346793996024363,0.0042215425049804516,0.0013465543798721995,-0.008366948659506985,-0.005248624416541768,0.008237091567193693,0.007574936199579463,0.00025463564446195127,0.0013643328758649398,-0.005979041656130853,0.004144967143155431,0.0001847489449684405,-0.0003354638595752541,0.0006848219421357173,-0.0007388670594444414,-0.008867960294767684,0.0030323461294431767,0.0034773225060014453,0.005493945281753773,-0.0023926468482422724,0.00924722529568833,0.00416441506022122,-0.00428110316542173,-0.004661123705648357,-0.0019243531446831515
